Circular ID,Subject,Date,Label
22756.0,GRB 180602A: Swift-XRT refined Analysis,2018-06-03 02:52:27,High Energy Observations
22757.0,GRB 180602A: MITSuME Akeno optical upper limits,2018-06-03 09:29:22,Optical Observations
22758.0,GRB 180602A: Swift/UVOT Upper Limits,2018-06-03 17:11:58,Optical Observations
22759.0,GRB 180602B: Fermi GBM detection,2018-06-04 01:18:55,High Energy Observations
22760.0,GRB 180602A: MITSuME Ishigakijima optical upper limits,2018-06-04 16:41:32,Optical Observations
22761.0,Fermi GBM trigger 180604900/549840956 likely not a GRB,2018-06-04 22:50:18,High Energy Observations
22762.0,GRB 180603A: AstroSat CZTI detection,2018-06-05 08:56:37,High Energy Observations
22763.0,GW170817/GRB170817A: LBT optical detection,2018-06-05 14:03:37,Optical Observations
22764.0,IPN Triangulation of GRB 180605A (long),2018-06-06 21:09:14,High Energy Observations
22765.0,GRB 180605A: AstroSat CZTI detection,2018-06-07 09:43:57,High Energy Observations
22766.0,GRB 180605A: Fermi GBM observation,2018-06-07 19:00:04,High Energy Observations
22767.0,IPN Triangulation of GRB 180611A (long),2018-06-12 11:23:55,High Energy Observations
22768.0,GRB 180611A: Fermi GBM observation,2018-06-12 19:40:00,High Energy Observations
22769.0,GRB 180613A: Swift detection of a burst,2018-06-13 15:53:16,High Energy Observations
22770.0,Konus-Wind observation of GRB 180611A,2018-06-13 16:09:51,High Energy Observations
22771.0,GRB 180613A: Prompt enhanced Swift-XRT position,2018-06-13 16:16:56,High Energy Observations
22772.0,"GRB 180613A: Possible host galaxy at XRT position, or star",2018-06-13 16:20:33,Optical Observations
22773.0,GRB 180613A: Enhanced Swift-XRT position,2018-06-13 21:08:20,High Energy Observations
22774.0,GRB 180613A: Swift-XRT refined Analysis,2018-06-14 00:02:55,High Energy Observations
22775.0,GRB 180613A: Possible IR afterglow,2018-06-14 01:45:46,Optical Observations
22776.0,"GRB 180613A, Swift-BAT refined analysis",2018-06-14 03:12:15,High Energy Observations
22777.0,GRB 180613A GROND observations,2018-06-14 11:42:07,Optical Observations
22778.0,GRB 180613A GROND observations: correction,2018-06-14 13:13:55,High Energy Observations
22779.0,GRB 180613A: Swift/UVOT Upper Limits,2018-06-14 19:10:11,Optical Observations
22780.0,GRB 180614A: Swift detection of a burst,2018-06-14 19:28:07,Optical Observations
22781.0,GRB 180614A: Enhanced Swift-XRT position,2018-06-15 03:10:39,High Energy Observations
22782.0,GRB 180614A: Swift-XRT refined Analysis,2018-06-15 04:15:27,High Energy Observations
22783.0,GRB 180614A: MASTER observation,2018-06-15 11:28:04,Optical Observations
22784.0,GRB 180614A: NOT optical upper limits,2018-06-15 12:42:31,Optical Observations
22785.0,GRB 180529A: AstroSat CZTI detection,2018-06-15 15:14:41,High Energy Observations
22786.0,GRB 180614A: Swift-BAT refined analysis,2018-06-15 16:03:33,High Energy Observations
22787.0,GRB 180614A: Swift/UVOT Upper Limits,2018-06-15 17:20:41,Optical Observations
22788.0,GRB 180614A: 1.5m OSN I-band observation,2018-06-15 21:46:08,Optical Observations
22789.0,GRB 180614A: AbAO optical observations,2018-06-16 15:19:10,Optical Observations
22790.0,GRB 180618A: Swift detection of a burst with an optical counterpart,2018-06-18 00:53:53,Optical Observations
22791.0,GRB 180618A: Enhanced Swift-XRT position,2018-06-18 03:26:07,High Energy Observations
22792.0,GRB 180618A: LT prompt observations,2018-06-18 08:18:45,Optical Observations
22793.0,GRB 180618A: Swift-XRT refined Analysis,2018-06-18 10:23:59,High Energy Observations
22794.0,GRB 180618A: Fermi GBM detection,2018-06-18 15:47:53,High Energy Observations
22795.0,GRB 180611A: AstroSat CZTI detection,2018-06-18 16:37:30,High Energy Observations
22796.0,GRB 180618A: Swift-BAT refined analysis (a short GRB with extended emission),2018-06-18 18:27:23,High Energy Observations
22797.0,GRB 180618A: MASTER OT observation (a short GRB with extended emission),2018-06-19 12:00:58,Optical Observations
22798.0,GRB 180620A: Swift detection of a burst with an optical counterpart,2018-06-20 08:50:56,Optical Observations
22799.0,GRB 180620A: RATIR Optical Afterglow Detection,2018-06-20 09:16:28,Optical Observations
22800.0,GRB 180620A:  ISON-MN  afterglow confirmation,2018-06-20 09:21:07,Optical Observations
22801.0,GRB 180620A: MASTER OT observation,2018-06-20 09:27:40,Optical Observations
22802.0,GRB 180620A: Enhanced Swift-XRT position,2018-06-20 10:42:13,High Energy Observations
22803.0,GRB 180620A: LCO McDonald observations,2018-06-20 12:01:56,Optical Observations
22804.0,GRB 180618A: Xinglong-2.16m optical upper limit,2018-06-20 13:02:02,Optical Observations
22805.0,GRB 180620A: Swift/UVOT Detection,2018-06-20 14:19:58,Optical Observations
22806.0,GRB 180620A: COATLI Detection and Light Curve,2018-06-20 15:16:55,Optical Observations
22807.0,GRB 180620B: Swift detection of a burst with an optical counterpart,2018-06-20 16:05:27,Optical Observations
22808.0,GRB 180620A: Swift-XRT refined Analysis,2018-06-20 17:03:02,High Energy Observations
22809.0,GRB 180618A: TSHAO optical upper limit,2018-06-20 17:57:39,Optical Observations
22810.0,GRB 180618A: Swift/UVOT Detection,2018-06-20 18:15:17,Optical Observations
22811.0,GRB 180620A: Xinglong-2.16m optical observations,2018-06-20 19:20:31,Optical Observations
22812.0,GRB 180620A: KAIT Optical Observations,2018-06-20 20:13:48,Optical Observations
22813.0,GRB 180620B: Fermi GBM detection,2018-06-20 22:18:37,High Energy Observations
22814.0,GRB 180620B: Enhanced Swift-XRT position,2018-06-21 01:15:28,High Energy Observations
22815.0,GRB 180620A: Swift-BAT refined analysis,2018-06-21 02:37:49,High Energy Observations
22816.0,GRB 180618B: CALET Gamma-Ray Burst Monitor detection,2018-06-21 06:58:09,High Energy Observations
22817.0,GRB 180620B: Swift-XRT refined Analysis,2018-06-21 10:04:12,High Energy Observations
22818.0,GROND observations of GRB 180620A,2018-06-21 11:16:12,Optical Observations
22819.0,GROND observations of GRB 180620B,2018-06-21 11:18:56,Optical Observations
22820.0,GRB 180613A: Afterglow confirmation and added photometry,2018-06-21 14:47:01,High Energy Observations
22821.0,GRB 180620B: Swift-BAT refined analysis,2018-06-22 00:45:20,High Energy Observations
22822.0,Konus-Wind observation of GRB 180618A (a short GRB with extended emission),2018-06-22 10:32:51,High Energy Observations
22823.0,GRB 180620B: VLT/X-shooter redshift,2018-06-22 13:02:56,Optical Observations
22824.0,Konus-Wind observation of GRB 180620A,2018-06-22 15:25:50,High Energy Observations
22825.0,Konus-Wind observation of GRB 180620B,2018-06-22 15:28:00,High Energy Observations
22826.0,GRB 180620A iTelescope observation,2018-06-23 09:36:13,Optical Observations
22827.0,GRB 180620B: Swift/UVOT Detection,2018-06-23 11:44:09,Optical Observations
22828.0,GRB 180623A: Swift detection of a burst,2018-06-23 17:00:40,High Energy Observations
22829.0,GRB 180623A: Enhanced Swift-XRT position,2018-06-23 21:24:42,High Energy Observations
22830.0,GRB 180623A: Swift-XRT refined Analysis,2018-06-23 23:56:06,High Energy Observations
22831.0,GRB 180623A: Swift/UVOT Detection,2018-06-24 13:58:14,Optical Observations
22832.0,GRB 180624A: Swift detection of a burst,2018-06-24 14:02:45,High Energy Observations
22833.0,GRB 180623A: Swift-BAT refined analysis,2018-06-24 15:48:24,High Energy Observations
22834.0,GRB 180623A: retraction of the Swift/UVOT Detection,2018-06-24 18:46:53,High Energy Observations
22835.0,GRB 180624A: Enhanced Swift-XRT position,2018-06-24 21:20:42,High Energy Observations
22836.0,GRB 180624A: Swift/UVOT Upper Limits,2018-06-24 22:33:42,Optical Observations
22837.0,GRB 180624A: Swift-XRT refined Analysis,2018-06-25 00:10:26,High Energy Observations
22838.0,GRB 180624A: MITSuME Okayama optical upper limits,2018-06-25 04:46:32,Optical Observations
22839.0,GRB 180624A: LCO Siding Springs afterglow candidate,2018-06-25 06:43:03,Optical Observations
22840.0,GRB 180624A: GROND observations,2018-06-25 08:09:51,Optical Observations
22841.0,GRB 180613A: LCO Afterglow detection,2018-06-25 11:26:35,Optical Observations
22842.0,GRB 180618A: AstroSat CZTI detection,2018-06-25 13:49:11,High Energy Observations
22843.0,GRB 180620A: AstroSat CZTI detection,2018-06-25 15:56:07,High Energy Observations
22844.0,GRB 180620B: AstroSat CZTI detection,2018-06-25 15:56:59,High Energy Observations
22845.0,GRB 180624A: LBT/MODS redshift measurement,2018-06-25 18:25:52,Optical Observations
22846.0,GRB 180624A: RATIR Optical Observations,2018-06-25 22:16:14,Optical Observations
22847.0,AT2018cow: Swift/BAT data search,2018-06-26 02:13:12,High Energy Observations
22848.0,GRB 180624A: Swift-BAT refined analysis,2018-06-26 02:19:59,High Energy Observations
22849.0,GRB 180623B: CALET Gamma-Ray Burst Monitor detection,2018-06-26 06:05:31,High Energy Observations
22850.0,GRB 180626A: Swift detection of a burst with an optical counterpart,2018-06-26 08:34:26,Optical Observations
22851.0,GRB 180626A:  A long GRB detected by INTEGRAL,2018-06-26 09:34:14,High Energy Observations
22852.0,GRB 180626A: Enhanced Swift-XRT position,2018-06-26 10:07:10,High Energy Observations
22853.0,GRB 180626A: ISON-MN optical observations,2018-06-26 11:25:47,Optical Observations
22854.0,GRB 180626A: LCO Haleakala observations,2018-06-26 12:13:43,Optical Observations
22855.0,GRB 180626A: RATIR Optical Detection,2018-06-26 12:36:12,Optical Observations
22856.0,Konus-Wind observation of GRB 180623A,2018-06-26 12:44:39,High Energy Observations
22857.0,GRB 180626A: Swift/UVOT Detection,2018-06-26 15:22:56,Optical Observations
22858.0,GRB 180624A: LCO Haleakala observations,2018-06-26 15:32:43,Optical Observations
22859.0,GRB 180626A: COATLI Optical Detection,2018-06-26 17:10:10,Optical Observations
22860.0,GRB 180626A: Swift-XRT refined Analysis,2018-06-26 18:28:59,High Energy Observations
22861.0,GRB 180626A: KAIT Optical Upper Limit,2018-06-26 19:58:36,Optical Observations
22862.0,GRB 180626A: Swift-BAT refined analysis,2018-06-26 20:41:06,High Energy Observations
22863.0,IPN Triangulation of GRB 180626B (short),2018-06-26 21:01:58,High Energy Observations
22864.0,IPN Triangulation of GRB 180626C (short),2018-06-26 21:08:46,High Energy Observations
22865.0,GRB 180626A: RATIR Optical Observations,2018-06-27 05:11:57,Optical Observations
22866.0,Konus-Wind observation of GRB 180626B,2018-06-27 13:26:58,High Energy Observations
22867.0,GRB 180624A: NOT optical counterpart,2018-06-27 19:06:20,Optical Observations
22868.0,Konus-Wind observation of GRB 180626C,2018-06-28 11:22:16,High Energy Observations
22869.0,Konus-Wind observation of GRB 180626A,2018-06-29 10:49:02,High Energy Observations
22870.0,GRB 180626A: TSHAO optical upper limit,2018-06-29 16:09:33,Optical Observations
22871.0,GRB 180626C: Zwicky Transient Facility Follow-Up of a Fermi Short GRB (Trigger 551697835),2018-06-30 03:46:01,Optical Observations
22872.0,GRB 180630A: Swift detection of a burst with an optical counterpart,2018-06-30 11:23:40,Optical Observations
22873.0,GRB 180630A: Enhanced Swift-XRT position,2018-06-30 15:42:40,High Energy Observations
22874.0,GRB 180626C / Fermi trigger 551697835: MASTER inspection,2018-06-30 16:18:31,Optical Observations
22875.0,GRB 180630A: Fermi GBM detection,2018-06-30 16:54:15,High Energy Observations
22876.0,GRB 180630A: Swift-XRT refined Analysis,2018-06-30 21:33:37,High Energy Observations
22877.0,GRB 180630A: Swift-BAT refined analysis,2018-07-01 12:30:12,High Energy Observations
22878.0,GRB 180626B : GOTO optical observations,2018-07-01 21:14:54,Optical Observations
22879.0,GRB 180626C : GOTO optical observations,2018-07-01 21:15:44,Optical Observations
22880.0,GRB 180701A: MAXI/GSC detection,2018-07-02 01:13:21,High Energy Observations
22881.0,GRB 180630A: Swift/UVOT Detection,2018-07-02 01:46:46,High Energy Observations
22882.0,GRB 180703A: Tiled Swift observations,2018-07-04 01:51:48,High Energy Observations
22883.0,GRB 180703A: Fermi-LAT detection,2018-07-04 01:57:55,High Energy Observations
22884.0,GRB 180703B: Fermi-LAT detection,2018-07-04 02:35:47,High Energy Observations
22885.0,GRB 180704A: Swift detection of a burst,2018-07-04 05:47:20,High Energy Observations
22886.0,GRB 180704A: MASTER optical observation,2018-07-04 06:33:15,Optical Observations
22887.0,GRB 180704A: Swift-XRT observations,2018-07-04 07:18:52,High Energy Observations
22888.0,GRB 180703B: CALET Gamma-Ray Burst Monitor detection,2018-07-04 09:24:53,High Energy Observations
22889.0,GRB150101B: INTEGRAL prompt gamma-ray signal from a possible GRB170817A-analogue,2018-07-04 10:24:47,High Energy Observations
22890.0,GRB 180704A: Enhanced Swift-XRT position,2018-07-04 10:31:38,High Energy Observations
22891.0,GRB 180703A: Swift-XRT observations,2018-07-04 12:02:52,High Energy Observations
22892.0,GRB 180703A: LCO Sutherland possible optical candidate,2018-07-04 13:26:02,Optical Observations
22893.0,GRB 180704A: Swift/UVOT Upper Limits,2018-07-04 13:31:43,Optical Observations
22894.0,GRB 180704A: Swift-BAT refined analysis,2018-07-04 13:36:38,High Energy Observations
22895.0,GRB 180704A: Swift-XRT refined Analysis,2018-07-04 14:21:37,High Energy Observations
22896.0,GRB 180703A: Fermi GBM detection,2018-07-04 16:59:58,High Energy Observations
22897.0,GRB 180703B: Fermi GBM detection,2018-07-04 17:00:32,High Energy Observations
22898.0,GRB 180703A: Swift/UVOT Upper Limits,2018-07-04 17:04:13,Optical Observations
22899.0,GRB 180704B: CALET Gamma-Ray Burst Monitor detection,2018-07-05 12:07:02,High Energy Observations
22900.0,GRB 180703A: AstroSat CZTI detection,2018-07-05 13:40:47,High Energy Observations
22901.0,GRB 180704A: AstroSat CZTI detection,2018-07-05 13:41:47,High Energy Observations
22902.0,GRB 180705A: Swift detection of a burst,2018-07-05 15:55:08,High Energy Observations
22903.0,GRB 180705A: Swift-XRT observations,2018-07-05 17:10:37,High Energy Observations
22904.0,GRB 180705A: MASTER optical observation,2018-07-05 18:08:43,Optical Observations
22905.0,Fermi GBM triggers 552488966/180705548 and 552490104/180705561 are not GRBs,2018-07-05 18:35:28,High Energy Observations
22906.0,GRB 180705A: Enhanced Swift-XRT position,2018-07-05 19:08:58,High Energy Observations
22907.0,GRB 180705A: Swift-BAT refined analysis,2018-07-06 03:32:53,High Energy Observations
22908.0,IPN Triangulation of GRB 180703B,2018-07-06 05:14:31,High Energy Observations
22909.0,GRB 180706A: Swift detection of a burst with optical counterpart,2018-07-06 08:43:15,Optical Observations
22910.0,GRB 180706A: COATLI Optical Detection,2018-07-06 09:02:57,Optical Observations
22911.0,GRB 180705A: RATIR Optical Observations,2018-07-06 09:19:42,Optical Observations
22912.0,GRB 180705A: Swift/UVOT Upper Limits,2018-07-06 10:11:35,Optical Observations
22913.0,GRB 180705A: TSHAO optical upper limit,2018-07-06 11:29:42,Optical Observations
22914.0,Konus-Wind observation of GRB 180703B,2018-07-06 11:56:57,High Energy Observations
22915.0,Konus-Wind observation of GRB 180701A,2018-07-06 12:18:26,High Energy Observations
22916.0,GRB 180706A: Enhanced Swift-XRT position,2018-07-06 14:46:59,High Energy Observations
22917.0,GRB 180706A: Swift-XRT refined Analysis,2018-07-06 15:38:54,High Energy Observations
22918.0,Konus-Wind observation of GRB 180704A,2018-07-06 16:06:15,High Energy Observations
22919.0,GRB 180706A: Fermi GBM observation,2018-07-06 17:06:31,High Energy Observations
22920.0,GRB 180705A: Swift-XRT refined Analysis,2018-07-06 17:10:02,High Energy Observations
22921.0,GRB 180706A: Swift-BAT refined analysis,2018-07-06 18:11:57,High Energy Observations
22922.0,GRB 180706A: Swift/UVOT Detection,2018-07-06 18:42:37,Optical Observations
22923.0,GRB 180706A: TSHAO optical observations,2018-07-06 21:15:30,Optical Observations
22924.0,GRB 180706A: GOTO optical limits,2018-07-06 23:16:00,Optical Observations
22925.0,IPN Triangulation of GRB 180703A,2018-07-07 08:32:45,High Energy Observations
22926.0,GRB 180703A: MASTER optical observation,2018-07-07 15:21:34,Optical Observations
22927.0,Konus-Wind observation of GRB 180703A,2018-07-08 12:38:41,High Energy Observations
22928.0,Trigger 846740: Swift trigger near NGC5055,2018-07-08 13:55:21,Optical Observations
22929.0,GRB 180705A: RTT150 optical upper limit,2018-07-08 16:42:54,Optical Observations
22930.0,GRB 180709A: Swift detection of a burst,2018-07-09 11:11:25,High Energy Observations
22931.0,GRB 180703A: Swift-XRT afterglow detection,2018-07-09 13:33:20,High Energy Observations
22932.0,GRB 180703B: further analysis of CGBM data,2018-07-09 14:07:10,High Energy Observations
22933.0,GRB 180709A: Enhanced Swift-XRT position,2018-07-09 14:25:14,High Energy Observations
22934.0,GRB 180709A: COATLI Optical Observations,2018-07-09 15:27:42,Optical Observations
22935.0,GRB 180709A: Optical limits,2018-07-09 16:36:22,Optical Observations
22936.0,GRB 180709A: Swift-XRT refined Analysis,2018-07-09 20:08:00,High Energy Observations
22937.0,GRB 180709A: Swift/UVOT Upper Limits,2018-07-09 20:38:53,Optical Observations
22938.0,GRB 180709A: Swift-BAT refined analysis,2018-07-09 20:48:13,High Energy Observations
22939.0,GRB 180709A: BOOTES-5/JGT optical observations,2018-07-09 21:54:44,Optical Observations
22940.0,Swift Trigger 847216: misidentification of IGR J16385-2057,2018-07-11 08:04:26,High Energy Observations
22941.0,GRB 180705A: OSN observations,2018-07-11 19:25:41,Optical Observations
22942.0,IceCube-170922A: First Optical observations of the  Neutrino Trigger by  MASTER Global Net  and 25 IceCube alerts inspection.,2018-07-12 16:51:56,Neutrinos
22943.0,GRB 180711A: CALET Gamma-Ray Burst Monitor detection,2018-07-13 04:07:39,High Energy Observations
22944.0,GRB 180703A: optical afterglow confirmation,2018-07-13 11:55:46,Optical Observations
22945.0,IceCube-171106A: MASTER optical observation,2018-07-14 12:49:20,Optical Observations
22946.0,GRB180714A: a long GRB detected by INTEGRAL,2018-07-14 14:02:50,High Energy Observations
22947.0,GRB 180715A: Swift detection of a short hard burst,2018-07-15 18:15:11,Optical Observations
22948.0,GRB 180715A: Swift-XRT observations,2018-07-15 19:54:22,High Energy Observations
22949.0,GRB 180715A: LCO Sutherland possible optical candidate,2018-07-15 19:58:20,Optical Observations
22950.0,GRB 180715A: GOTO optical limits,2018-07-15 23:27:04,Optical Observations
22951.0,GRB 180715A: Swift-BAT refined analysis,2018-07-16 00:39:59,High Energy Observations
22952.0,GRB 180715A: Fermi GBM detection,2018-07-16 04:35:23,High Energy Observations
22953.0,GRB 180715A: Swift-XRT observations,2018-07-16 23:29:17,High Energy Observations
22954.0,GRB 180715A: COATLI Optical Observations,2018-07-17 04:44:52,Optical Observations
22955.0,GRB 180715A: LCO Sutherland observations,2018-07-17 09:43:53,High Energy Observations
22956.0,GRB 180715A: CALET Gamma-Ray Burst Monitor detection,2018-07-18 06:03:29,High Energy Observations
22957.0,Trigger 848584: Swift detection of AX 1631.9-4752,2018-07-18 14:38:42,Optical Observations
22958.0,Swift Trigger 848621 is not an astrophysical event,2018-07-18 22:09:09,Optical Observations
22959.0,GRB 180718A short GRB detected by IPN and found in ground analysis of BAT data,2018-07-18 23:38:33,High Energy Observations
22960.0,GRB 180718A: Fermi GBM detection,2018-07-19 03:53:43,High Energy Observations
22961.0,GRB 180718B: Fermi-LAT detection,2018-07-19 04:24:04,High Energy Observations
22962.0,GRB 180718B: Swift ToO observations,2018-07-19 05:01:17,High Energy Observations
22963.0,GRB 180718A: Swift ToO observations,2018-07-19 08:58:17,High Energy Observations
22964.0,GRB 180716A: CALET Gamma-Ray Burst Monitor detection,2018-07-19 10:26:47,High Energy Observations
22965.0,GRB 180718B: Fermi GBM detection,2018-07-19 14:07:31,High Energy Observations
22966.0,Swift detects a flare  from AX 1631.9-4752,2018-07-19 14:39:53,Optical Observations
22967.0,GRB 180715A: Swift/UVOT Upper Limits,2018-07-19 15:46:40,Optical Observations
22968.0,GRB 180715A: Gemini imaging upper limits,2018-07-19 22:55:09,Optical Observations
22969.0,GRB180715B: Zwicky Transient Facility Follow-Up of a Fermi Short GRB (Trigger 553369644),2018-07-20 01:53:36,Optical Observations
22970.0,AGILE/MCAL detection of GRB 180720A,2018-07-20 07:09:02,High Energy Observations
22971.0,GRB 180718B: MASTER optical observation,2018-07-20 12:48:11,Optical Observations
22972.0,GRB 180718A: MASTER optical observation,2018-07-20 13:00:27,Optical Observations
22973.0,GRB 180720B: Swift detection of a burst,2018-07-20 14:34:56,High Energy Observations
22974.0,GRB 180720A: Fermi GBM observation,2018-07-20 14:39:48,High Energy Observations
22975.0,Correction: Swift trigger #848890 is GRB 180720B (not GRB 180720A),2018-07-20 14:48:26,High Energy Observations
22976.0,GRB 180720B: LCO Haleakala possible bright optical candidate,2018-07-20 15:30:47,Optical Observations
22977.0,GRB 180720B: Kanata 1.5m optical/NIR observation,2018-07-20 16:21:08,Optical Observations
22978.0,GRB 180715A: MASTER optical observation,2018-07-20 18:09:52,Optical Observations
22979.0,GRB 180720B : TSHAO optical observations,2018-07-20 21:36:57,Optical Observations
22980.0,GRB 180720B : Fermi-LAT detection,2018-07-20 22:28:56,High Energy Observations
22981.0,GRB 180720B: Fermi GBM observation,2018-07-20 22:50:18,High Energy Observations
22982.0,GRB 180720C: Swift detection of a burst or possible Galactic Transient,2018-07-20 22:54:24,High Energy Observations
22983.0,GRB 180720B: MITSuME Akeno optical observations,2018-07-21 02:16:27,Optical Observations
22984.0,GRB 180720B: Swift-XRT refined Analysis,2018-07-21 02:17:13,High Energy Observations
22985.0,"GRB 180720B: OSN detection, fading slower?",2018-07-21 02:51:06,Optical Observations
22986.0,GCN 22984 was for GRB 180720B,2018-07-21 02:59:07,High Energy Observations
22987.0,GRB 180720C: Enhanced Swift-XRT position,2018-07-21 03:44:53,High Energy Observations
22988.0,GRB 180720B: LCO optical afterglow observations,2018-07-21 04:59:42,Optical Observations
22989.0,GRB 180706A: OSN detection,2018-07-21 05:26:20,Optical Observations
22990.0,GRB 180720C: Fermi GBM observation,2018-07-21 05:39:40,High Energy Observations
22991.0,GRB 180720C: LT observations,2018-07-21 08:22:42,Optical Observations
22992.0,GRB 180720C: Swift/UVOT Upper Limits,2018-07-21 08:35:26,Optical Observations
22993.0,GRB 180720B: MAXI/GSC detection,2018-07-21 11:19:21,High Energy Observations
22994.0,GRB 180721A: Swift detection of a burst,2018-07-21 11:20:41,High Energy Observations
22995.0,GRB 180721A: LCO Haleakala observations,2018-07-21 13:28:40,Optical Observations
22996.0,GRB 180720B: VLT/X-shooter redshift,2018-07-21 14:34:50,Optical Observations
22997.0,GRB 180721A: Enhanced Swift-XRT position,2018-07-21 15:29:16,High Energy Observations
22998.0,GRB 180720B: Swift-BAT refined analysis,2018-07-21 17:11:45,High Energy Observations
22999.0,GRB 180721A: Swift-XRT refined Analysis,2018-07-21 18:10:31,High Energy Observations
23000.0,GRB 180720C: Swift-BAT refined analysis,2018-07-21 19:01:08,High Energy Observations
23001.0,GRB 180721A: Swift-BAT refined analysis,2018-07-21 19:01:43,High Energy Observations
23002.0,GRB 180711A: AstroSat CZTI detection,2018-07-21 19:34:43,High Energy Observations
23003.0,GRB 180720C: Swift-XRT refined Analysis,2018-07-21 19:36:09,High Energy Observations
23004.0,GRB 180720B: MITSuME Ishigaki optical observations,2018-07-22 00:04:42,Optical Observations
23005.0,GRB 180722A: MAXI/GSC detection,2018-07-22 07:26:39,High Energy Observations
23006.0,GRB 180722A: MASTER optical observation,2018-07-22 08:18:13,Optical Observations
23007.0,Fermi Trigger 553879512: MASTER optical observation,2018-07-22 08:41:48,Optical Observations
23008.0,ANTARES neutrino Alert180713.02: MASTER optical observation,2018-07-22 08:48:26,Neutrinos
23009.0,GRB 180720C: MASTER optical observation,2018-07-22 08:51:43,Optical Observations
23010.0,FRB 180714: MASTER optical inspection of the Fast Rado Burst Transient,2018-07-22 12:06:13,Optical Observations
23011.0,Konus-Wind observation of GRB 180720B,2018-07-22 13:43:39,High Energy Observations
23012.0,GRB 180715A: AstroSat CZTI detection,2018-07-22 14:53:11,High Energy Observations
23013.0,GRB 180715B: AstroSat CZTI detection,2018-07-22 15:04:34,High Energy Observations
23014.0,GRB 180721A: Swift/UVOT Upper Limits,2018-07-22 16:42:55,Optical Observations
23015.0,GRB 180722A: Tiled Swift observations,2018-07-22 18:42:16,High Energy Observations
23016.0,GRB 180720C: BOOTES-2/TELMA optical observations,2018-07-22 18:53:13,Optical Observations
23017.0,GRB 180720B: COATLI Optical Detection,2018-07-22 20:52:09,Optical Observations
23018.0,GRB 180721A: BOOTES-5/JGT optical observations,2018-07-22 20:55:42,Optical Observations
23019.0,GRB 180720B: Testing the universality of the newly born neutron star in BdHNe,2018-07-22 22:30:27,Optical Observations
23020.0,GRB 180720B:  ISON-Castelgrande optical observations,2018-07-22 23:39:09,Optical Observations
23021.0,GRB 180720B: REM photometry,2018-07-23 09:43:43,Optical Observations
23022.0,GRB 180721A: MITSuME Akeno optical upper limits,2018-07-23 09:52:13,Optical Observations
23023.0,GRB 180720B: MASTER Global Net OT observations,2018-07-23 11:57:20,Optical Observations
23024.0,GRB 180720B: D50 optical observations,2018-07-23 20:21:57,Optical Observations
23025.0,GRB 180723.76: MASTER optical observation of the bright long Fermi GBM trigger number 554062193,2018-07-24 08:17:49,Optical Observations
23026.0,GRB 180722A: MASTER second inspection,2018-07-24 10:16:15,Optical Observations
23027.0,GRB 180723.13: MASTER optical observation of the short  Fermi GBM trigger number 554008254,2018-07-24 10:31:46,Optical Observations
23028.0,GRB 180722B: CALET Gamma-Ray Burst Monitor detection,2018-07-24 11:07:33,High Energy Observations
23029.0,GRB 180723A: CALET Gamma-Ray Burst Monitor detection,2018-07-24 11:09:44,High Energy Observations
23030.0,GRB 180718A: Swift-XRT observations,2018-07-24 13:37:13,High Energy Observations
23031.0,GRB 180718B: Swift-XRT observations,2018-07-24 14:21:22,High Energy Observations
23032.0,GRB 180722A: Swift-XRT observations,2018-07-24 14:33:45,High Energy Observations
23033.0,GRB 180720B: KAIT Optical Observations,2018-07-25 00:12:38,Optical Observations
23034.0,GRB 180721A: KAIT Optical Upper Limit,2018-07-25 00:13:00,Optical Observations
23035.0,GRB 180723A: Fermi GBM detection,2018-07-25 02:37:32,High Energy Observations
23036.0,GRB 180720B long follow up requested,2018-07-25 08:52:55,High Energy Observations
23037.0,GRB 180720B: AMI-LA 15.5 GHz observation,2018-07-25 09:12:00,Radio Observations
23038.0,GRB 180724A: Insight-HXMT/HE detection,2018-07-26 03:16:41,High Energy Observations
23039.0,GRB 180722B: Insight-HXMT/HE detection,2018-07-26 03:38:40,High Energy Observations
23040.0,GRB 180720B: OAJ optical observations,2018-07-26 08:56:58,Optical Observations
23041.0,NuSTAR observations of GRB 180720B,2018-07-26 16:39:39,High Energy Observations
23042.0,GRB 180720B: CALET Gamma-Ray Burst Monitor detection,2018-07-27 04:11:45,High Energy Observations
23043.0,GRB 180727A: Swift detection of a burst,2018-07-27 14:58:03,Optical Observations
23044.0,GRB 180727A: Fermi GBM observation,2018-07-27 19:30:47,High Energy Observations
23045.0,GRB 180727A: Swift-XRT refined Analysis,2018-07-28 14:58:03,High Energy Observations
23046.0,GRB 180728A: Swift detection of a bright burst,2018-07-28 17:38:09,High Energy Observations
23047.0,GRB 180727A: Swift-BAT refined analysis,2018-07-28 17:49:10,High Energy Observations
23048.0,GRB 180728A: MASTER  OT (= new object) detection,2018-07-28 18:33:41,Optical Observations
23049.0,GRB 180728A: Swift-XRT observations,2018-07-28 19:29:20,High Energy Observations
23050.0,GRB 180728A: MASTER OT J165415.75-540239.27 is the Optical Counterpart of GRB,2018-07-28 19:35:21,Optical Observations
23051.0,GRB 180728A: Enhanced Swift-XRT position,2018-07-28 23:41:08,High Energy Observations
23052.0,GRB 180728A: Swift-XRT refined Analysis,2018-07-29 03:31:35,High Energy Observations
23053.0,GRB 180728A: Fermi GBM observation,2018-07-29 04:18:59,High Energy Observations
