Circular ID,Subject,Date,Label
15680.0,GRB 131231A: CARMA 3mm detection,2014-01-05 01:15:53,Not Gravitational Wave
15681.0,GRB 131231A : Lulin Optical Observations,2014-01-05 01:36:03,Not Gravitational Wave
15682.0,GRB 140103A: Lulin Optical r-band Observations,2014-01-05 01:37:12,Not Gravitational Wave
15683.0,GRB 131209A: Further Swift XRT  observations,2014-01-05 03:06:33,Not Gravitational Wave
15684.0,GRB 140104B: Fermi-LAT detection of a burst,2014-01-05 07:33:20,Not Gravitational Wave
15685.0,GRB 140102A: BOOTES-4 early optical observations,2014-01-05 15:29:18,Not Gravitational Wave
15686.0,Fermi410578384: iPTF optical afterglow candidates for a possible short GRB,2014-01-05 16:37:28,Not Gravitational Wave
15687.0,GRB 140104B: Fermi GBM observation,2014-01-05 18:42:56,Not Gravitational Wave
15688.0,GRB 140105A: Fermi GBM detection,2014-01-05 21:39:05,Not Gravitational Wave
15689.0,LOAO R-band Observation of GRB 140102A,2014-01-06 02:52:23,Not Gravitational Wave
15690.0,GRB 140102A: Swift/UVOT Detection,2014-01-06 03:33:36,Not Gravitational Wave
15691.0,GRB 140104B:  Swift XRT  observations,2014-01-06 03:39:41,Not Gravitational Wave
15692.0,GRB 140105A/Fermi410578384:  MASTER-Net early optical observations,2014-01-06 14:46:32,Not Gravitational Wave
15693.0,GRB 140103A: Swift XRT afterglow confirmation,2014-01-06 19:17:38,Not Gravitational Wave
15694.0,GRB 140105A:  Swift XRT  observations,2014-01-06 22:05:49,Not Gravitational Wave
15695.0,Swift-BAT triggered on KS 1947+300,2014-01-07 00:06:19,Not Gravitational Wave
15696.0,GRB 140105A: continued iPTF observations and rejection of optical candidates,2014-01-07 06:03:23,Not Gravitational Wave
15697.0,GRB 140105A: HCT Observations,2014-01-07 12:28:25,Not Gravitational Wave
15698.0,New Fermi-LAT GRB Table,2014-01-07 22:40:47,Not Gravitational Wave
15699.0,GRB 140108A: Swift detection of a burst,2014-01-08 17:29:05,Not Gravitational Wave
15700.0,GRB 140108A: Prompt enhanced Swift-XRT position,2014-01-08 18:05:49,Not Gravitational Wave
15701.0,GRB 140108A:  MASTER-Net OT detection,2014-01-08 18:08:50,Not Gravitational Wave
15702.0,GRB 140108A: 1.23m CAHA observations,2014-01-08 18:17:29,Not Gravitational Wave
15703.0,GRB 140108A: D50+BART optical candidate detection,2014-01-08 18:27:38,Not Gravitational Wave
15704.0,GRB 140108A: Mondy optical observations,2014-01-08 19:07:34,Not Gravitational Wave
15705.0,GRB 140108A: Enhanced Swift-XRT position,2014-01-08 22:00:31,Not Gravitational Wave
15706.0,GRB 140108A: Swift-XRT refined Analysis,2014-01-09 08:12:15,Not Gravitational Wave
15707.0,GRB 140108A: theoretical prediction of redshift and of supernova occurrence,2014-01-09 11:47:54,Not Gravitational Wave
15708.0,GRB 140108A: Swift/UVOT Detection,2014-01-09 12:31:27,Not Gravitational Wave
15709.0,GRB 140108A: Fermi GBM detection,2014-01-09 14:10:59,Not Gravitational Wave
15710.0,GRB 140108A: Swift-BAT refined analysis,2014-01-09 14:22:08,Not Gravitational Wave
15711.0,GRB 131231A: AAO optical observations,2014-01-09 16:06:01,Not Gravitational Wave
15712.0,GRB 140105A:  MASTER-Net early optical observations and time correction,2014-01-09 17:35:59,Not Gravitational Wave
15713.0,GRB 140108A: Mondy optical upper limit,2014-01-10 12:39:53,Not Gravitational Wave
15714.0,GRB 140110A: Fermi-LAT detection of a burst,2014-01-10 13:16:18,Not Gravitational Wave
15715.0,GRB 140110A Tiled Swift observations,2014-01-10 14:14:10,Not Gravitational Wave
15716.0,GRB 140110A: Fermi GBM observation,2014-01-10 16:10:42,Not Gravitational Wave
15717.0,GRB 140108A BAT refined analysis update,2014-01-10 16:28:23,Not Gravitational Wave
15718.0,GRB 140108A BAT refined analysis update *CORRECTION*,2014-01-10 17:27:59,Not Gravitational Wave
15719.0,GRB 140110A: OT detection in Swift/UVOT imaging,2014-01-10 21:31:17,Not Gravitational Wave
15720.0,GRB 140110A: Reported UVOT OT not GRB afterglow,2014-01-10 22:11:38,Not Gravitational Wave
15721.0,GRB 140110A: Swift XRT observations,2014-01-11 12:03:01,Not Gravitational Wave
15722.0,GRB 140104B: Suzaku WAM observation of the prompt emission,2014-01-11 15:06:03,Not Gravitational Wave
15723.0,GRB 140108A: Suzaku WAM observation of the prompt emission,2014-01-11 15:12:08,Not Gravitational Wave
15724.0,GRB 140110A: Swift/UVOT Observations,2014-01-11 18:28:39,Not Gravitational Wave
15725.0,IPN Triangulation of GRB 140110A,2014-01-11 21:02:15,Not Gravitational Wave
15726.0,GRB 140110A: Swift/UVOT retraction of UVOT candidates,2014-01-12 13:45:30,Not Gravitational Wave
15727.0,GRB 140108A: Konkoly optical observations,2014-01-13 18:20:17,Not Gravitational Wave
15728.0,GRB 140114A: Swift detection of a burst,2014-01-14 12:23:14,Not Gravitational Wave
15729.0,GRB 140114A: P60 Observations,2014-01-14 13:18:09,Not Gravitational Wave
15730.0,GRB 140102A: AAO optical upper limits,2014-01-14 14:33:36,Not Gravitational Wave
15731.0,Fermi Gamma-ray Burst Monitor trigger 411362827 is not a GRB,2014-01-14 17:20:44,Not Gravitational Wave
15732.0,GRB 140114A: RATIR Optical and NIR Afterglow Detection,2014-01-14 17:26:26,Not Gravitational Wave
15733.0,GRB 140114A: Enhanced Swift-XRT position,2014-01-14 18:56:03,Not Gravitational Wave
15734.0,GRB 140104B: Further Swift XRT  observations,2014-01-14 19:37:50,Not Gravitational Wave
15735.0,GRB 140103A: AAO optical afterglow candidate,2014-01-14 20:23:50,Not Gravitational Wave
15736.0,GRB 140114A: KAIT Optical Upper Limit,2014-01-14 21:58:17,Not Gravitational Wave
15737.0,GRB 140114A: Swift/UVOT Upper Limits,2014-01-14 22:18:03,Not Gravitational Wave
15738.0,GRB 140114A: Swift-BAT refined analysis,2014-01-14 22:29:15,Not Gravitational Wave
15739.0,GRB 140114A: Swift-XRT refined Analysis,2014-01-15 00:23:05,Not Gravitational Wave
15740.0,GRB 140114A: ROTSE-III Optical Limits,2014-01-15 01:07:06,Not Gravitational Wave
15741.0,GRB 140114A: MITSuME Okayama upper limits,2014-01-15 04:41:49,Not Gravitational Wave
15742.0,GRB 140114A: Continued RATIR Optical and NIR Observations,2014-01-15 15:20:07,Not Gravitational Wave
15743.0,GRB 140114A: NOT afterglow observations,2014-01-15 16:25:02,Not Gravitational Wave
15744.0,"GRB 140108A: Mondy optical observations, refined analysis",2014-01-15 17:37:02,Not Gravitational Wave
15745.0,GRB 140103A: optical upper limit,2014-01-16 07:41:19,Not Gravitational Wave
15746.0,GRB 140103A:  MASTER-Net early OT detection,2014-01-16 15:20:24,Not Gravitational Wave
15747.0,GRB 140110A: Further Swift-XRT Observation,2014-01-16 16:36:12,Not Gravitational Wave
15748.0,GRB 140118A: Swift detection of a burst,2014-01-18 01:40:21,Not Gravitational Wave
15749.0,Swift Trigger 584155 is MAXI J1421-613,2014-01-18 08:59:28,Not Gravitational Wave
15750.0,"GRB 140118A, Swift-BAT refined analysis",2014-01-18 15:15:04,Not Gravitational Wave
15751.0,GRB 140118A: Fermi GBM observation,2014-01-18 15:47:14,Not Gravitational Wave
15752.0,GRB 140118A: RATIR Optical and NIR Observations,2014-01-18 15:48:58,Not Gravitational Wave
15753.0,GRB 140118A/MAXI J1421-613: Skynet PROMPT/R-COP observations,2014-01-18 18:24:52,Not Gravitational Wave
15754.0,Konus-Wind observation of GRB 131215A,2014-01-20 13:29:34,Not Gravitational Wave
15755.0,Correction: MAXI J1421-613: Skynet PROMPT/R-COP observations,2014-01-20 15:56:15,Not Gravitational Wave
15756.0,GRB 140114A: optical upper limit,2014-01-21 08:34:59,Not Gravitational Wave
15757.0,GRB 140110A: Second Follow-up Swift-XRT Observation,2014-01-22 14:29:04,Not Gravitational Wave
15758.0,Fermi412093190: iPTF optical counterpart search,2014-01-23 10:04:44,Not Gravitational Wave
15759.0,GRB 140122A/Fermi412093190:  MASTER-Net early optical observations,2014-01-24 13:12:16,Not Gravitational Wave
15760.0,GRB 140129A: Swift detection of a burst with an optical afterglow,2014-01-29 03:35:31,Not Gravitational Wave
15761.0,GRB 140129A: P60 optical afterglow detection,2014-01-29 04:15:45,Not Gravitational Wave
15762.0,GRB 140129A: RATIR Optical and NIR Observations,2014-01-29 04:49:03,Not Gravitational Wave
15763.0,GRB 140129A: ROTSE-III Detection of Optical Counterpart,2014-01-29 05:14:59,Not Gravitational Wave
15764.0,GRB 140129A: Enhanced Swift-XRT position,2014-01-29 10:29:34,Not Gravitational Wave
15765.0,GRB 140129B: Swift detection of a burst with an optical afterglow,2014-01-29 13:07:18,Not Gravitational Wave
15766.0,GRB 140129B:  MASTER OT confirmation,2014-01-29 13:32:07,Not Gravitational Wave
15767.0,GRB 140129A: Swift-XRT refined Analysis,2014-01-29 15:35:39,Not Gravitational Wave
15768.0,GRB 140129A: Swift/UVOT Observations,2014-01-29 16:52:45,Not Gravitational Wave
15769.0,"GRB 140129A, Swift-BAT refined analysis",2014-01-29 17:40:59,Not Gravitational Wave
15770.0,GRB 140129B: Enhanced Swift-XRT position,2014-01-29 20:37:45,Not Gravitational Wave
15771.0,GRB 140129A: MITSuME Okayama upper limits,2014-01-30 00:13:58,Not Gravitational Wave
15772.0,GRB140129A: RAPTOR Observations of the Early Afterglow,2014-01-30 00:45:09,Not Gravitational Wave
15773.0,GRB 140129A: P200 spectroscopy,2014-01-30 01:58:46,Not Gravitational Wave
15774.0,"GRB 140129B, Swift-BAT refined analysis (probably not a short burst)",2014-01-30 02:54:55,Not Gravitational Wave
15775.0,GRB 140129A: CARMA early observations,2014-01-30 08:47:10,Not Gravitational Wave
15776.0,GRB 140129B:  MASTER OT early light curve,2014-01-30 08:54:54,Not Gravitational Wave
15777.0,GRB 140129B: Swift-XRT refined Analysis,2014-01-30 10:57:45,Not Gravitational Wave
15778.0,GRB 140102A: MITSuME Akeno Optical observation,2014-01-30 14:06:05,Not Gravitational Wave
15779.0,GRB 140129A: Continued RATIR Optical and NIR Observations,2014-01-30 16:17:02,Not Gravitational Wave
15780.0,GRB 140129B: Swift/UVOT Detection,2014-01-30 19:11:46,Not Gravitational Wave
15781.0,GRB 140129A: Khureltogot optical  limit,2014-01-31 09:54:37,Not Gravitational Wave
15782.0,GRB 140129A: Continued RATIR Optical and NIR Observations,2014-01-31 15:09:30,Not Gravitational Wave
15783.0,GRB 140129A: 5 GHz VLA observations,2014-02-05 15:41:46,Not Gravitational Wave
15784.0,GRB 140206A: Swift detection of a burst,2014-02-06 07:49:38,Not Gravitational Wave
15785.0,GRB140206A: a long GRB detected by INTEGRAL,2014-02-06 08:10:46,Not Gravitational Wave
15786.0,GRB140206A - Optical afterglow candidate,2014-02-06 09:42:27,Not Gravitational Wave
15787.0,GRB 140206A: Swift/UVOT optical detection,2014-02-06 11:03:15,Not Gravitational Wave
15788.0,GRB 140206A:  MASTER OT detection,2014-02-06 11:08:00,Not Gravitational Wave
15789.0,GRB 140206A: Nanshan optical observations,2014-02-06 13:55:07,Not Gravitational Wave
15790.0,GRB 140206B: Fermi GBM detection,2014-02-06 14:09:48,Not Gravitational Wave
15791.0,GRB 140206B: Fermi-LAT detection,2014-02-06 14:31:50,Not Gravitational Wave
15792.0,GRB 140206A: ISON-Ussuriysk optical observations,2014-02-06 15:54:46,Not Gravitational Wave
15793.0,GRB 140206A: Enhanced Swift-XRT position,2014-02-06 16:16:45,Not Gravitational Wave
15794.0,GRB 140206A: theoretical prediction of redshift and of supernova occurrence,2014-02-06 18:05:40,Not Gravitational Wave
15795.0,GRB 140206A: Swift/UVOT Detection,2014-02-06 18:20:25,Not Gravitational Wave
15796.0,GRB 140206A: Fermi GBM detection,2014-02-06 18:29:24,Not Gravitational Wave
15797.0,GRB 140206A: T100 observations,2014-02-06 19:34:14,Not Gravitational Wave
15798.0,GRB 140206A: Swift-XRT refined Analysis,2014-02-06 20:57:35,Not Gravitational Wave
15799.0,GRB 140206A: TNG optical observations,2014-02-06 21:44:59,Not Gravitational Wave
15800.0,GRB 140206A: NOT redshift,2014-02-06 21:52:48,Not Gravitational Wave
15801.0,GRB 140206A: Optical Observations via Virtual Telescope,2014-02-06 22:21:53,Not Gravitational Wave
15802.0,GRB 140206A: TNG redshift confirmation,2014-02-06 22:52:54,Not Gravitational Wave
15803.0,GRB 140206A: MITSuME Akeno detection of the optical counterpart,2014-02-07 04:33:05,Not Gravitational Wave
15804.0,Konus-Wind observation of GRB 140206B,2014-02-07 08:29:36,Not Gravitational Wave
15805.0,"GRB 140206A, Swift-BAT refined analysis",2014-02-07 21:56:28,Not Gravitational Wave
15806.0,GRB 140206A: Liverpool Telescope optical afterglow observations,2014-02-08 09:59:29,Not Gravitational Wave
15807.0,GRB 140206A: Mondy optical observations,2014-02-08 16:11:34,Not Gravitational Wave
15808.0,GRB 140209A: Swift detection of a burst,2014-02-09 07:45:23,Not Gravitational Wave
15809.0,GRB 140209A: P60 optical afterglow detection,2014-02-09 09:29:44,Not Gravitational Wave
15810.0,GRB 140209A: optical observations,2014-02-09 10:37:54,Not Gravitational Wave
15811.0,GRB 140209A: Fermi GBM observation,2014-02-09 17:58:11,Not Gravitational Wave
15812.0,"GRB 140209A, Swift-BAT refined analysis",2014-02-09 19:27:41,Not Gravitational Wave
15813.0,GRB 140206A: Bassano Bresciano Observatory optical upper limit,2014-02-10 08:51:22,Not Gravitational Wave
15814.0,GRB 140209A: Swift-BAT Spectral lag analysis,2014-02-10 13:53:26,Not Gravitational Wave
15815.0,GRB 140209A: Early RAPTOR Optical Detection,2014-02-10 19:32:06,Not Gravitational Wave
15816.0,GRB 140211A: Swift detection of a burst,2014-02-11 12:39:09,Not Gravitational Wave
15817.0,GRB 140211A: MITSuME Okayama upper limits,2014-02-11 14:40:40,Not Gravitational Wave
15818.0,Konus-Wind observation of GRB 140209A,2014-02-11 17:13:12,Not Gravitational Wave
15819.0,GRB 140209A: Swift-XRT observations,2014-02-11 23:17:49,Not Gravitational Wave
15820.0,GRB 140211A: Swift-BAT refined analysis,2014-02-11 23:29:02,Not Gravitational Wave
15821.0,GRB140209A: Swift/UVOT observations.,2014-02-12 12:43:35,Not Gravitational Wave
15822.0,"Correction to GCN 18521 ""GRB140209A: Swift/UVOT observations""",2014-02-12 13:05:17,Not Gravitational Wave
15823.0,Trigger 586482: Swift detection of GROJ1744-28,2014-02-12 17:49:22,Not Gravitational Wave
15824.0,GRB140211A : Xinglong TNT upper limit,2014-02-13 03:37:15,Not Gravitational Wave
15825.0,GRB 140213A: Swift detection of a burst,2014-02-13 19:36:48,Not Gravitational Wave
15826.0,GRB 140213A: Swift/UVOT Detection,2014-02-13 20:37:37,Not Gravitational Wave
15827.0,GRB 140213A: Swift-XRT observations,2014-02-13 21:14:17,Not Gravitational Wave
15828.0,GRB 140213A: Skynet R-COP Detection of Optical Afterglow,2014-02-13 23:29:52,Not Gravitational Wave
15829.0,GRB 140213A: GROND Detection of the Optical/NIR Afterglow,2014-02-14 01:45:51,Not Gravitational Wave
15830.0,GRB 140213A: Enhanced Swift-XRT position,2014-02-14 03:11:19,Not Gravitational Wave
15831.0,GRB140213A: VLT/X-shooter redshift,2014-02-14 04:01:39,Not Gravitational Wave
15832.0,GRB 140213A: Swift-XRT refined Analysis,2014-02-14 06:42:39,Not Gravitational Wave
15833.0,GRB 140213A: Fermi GBM Detection,2014-02-14 17:49:06,Not Gravitational Wave
15834.0,GRB 140213A: Swift/UVOT Observations,2014-02-14 21:45:33,Not Gravitational Wave
15835.0,GRB140206A: Discovery Channel Telescope Optical Detection,2014-02-14 21:57:28,Not Gravitational Wave
15836.0,GRB 140213A: Swift-BAT refined analysis,2014-02-14 21:59:51,Not Gravitational Wave
15837.0,GRB 140215A: Swift detection of a burst with optical counterpart,2014-02-15 04:16:28,Not Gravitational Wave
15838.0,GRB140215A: Prompt Observations with Discovery Channel Telescope,2014-02-15 04:34:40,Not Gravitational Wave
15839.0,GRB 140215A: KAIT Optical Detection,2014-02-15 04:50:23,Not Gravitational Wave
15840.0,GRB140215A: Skynet PROMPT Optical Observations,2014-02-15 05:45:47,Not Gravitational Wave
15841.0,GRB 140215A: RATIR Optical and NIR Observations,2014-02-15 05:53:42,Not Gravitational Wave
15842.0,GRB 140215A: Enhanced Swift-XRT position,2014-02-15 08:38:14,Not Gravitational Wave
15843.0,GRB 140215A: T24 optical observations,2014-02-15 11:01:22,Not Gravitational Wave
15844.0,GRB 140215A: P60 observations,2014-02-15 11:03:31,Not Gravitational Wave
15845.0,GRB 140215A: Swift-XRT refined Analysis,2014-02-15 16:18:01,Not Gravitational Wave
15846.0,GRB 140215A: ISON-NM optical observations,2014-02-15 20:32:45,Not Gravitational Wave
15847.0,GRB 140215A: Swift-BAT refined analysis,2014-02-15 22:06:04,Not Gravitational Wave
15848.0,GRB 140215A: MITSuME Okayama Optical Observation,2014-02-16 02:19:26,Not Gravitational Wave
15849.0,GRB 140215A: Continued RATIR Optical and NIR Observations,2014-02-16 17:45:42,Not Gravitational Wave
15850.0,GRB140215A: Continued Discovery Channel Telescope Observations,2014-02-16 18:08:36,Not Gravitational Wave
15851.0,GRB 140211A: Swift-XRT and UVOT observations,2014-02-16 18:51:10,Not Gravitational Wave
15852.0,GRB 140215A: Swift/UVOT Detection,2014-02-17 00:15:50,Not Gravitational Wave
15853.0,Konus-Wind observation of GRB 140215A,2014-02-17 15:10:00,Not Gravitational Wave
15854.0,Konus-Wind observation of GRB 140213A,2014-02-17 17:07:06,Not Gravitational Wave
15855.0,GRB 140215A: Continued RATIR Optical and NIR Observations,2014-02-17 17:12:25,Not Gravitational Wave
15856.0,GRB 140211A: Khureltogot optical upper limits,2014-02-17 20:00:50,Not Gravitational Wave
15857.0,GRB 140215A: WSRT radio observation,2014-02-18 09:22:49,Not Gravitational Wave
15858.0,GRB 140215A: Continued Skynet PROMPT Observations of the Optical Afterglow,2014-02-18 15:48:45,Not Gravitational Wave
15859.0,GRB 140213A: Continued Skynet R-COP/PROMPT Detections of a Rebrightening Optical Afterglow,2014-02-18 18:25:08,Not Gravitational Wave
15860.0,Fermi GBM trigger 140214230 is not a GRB,2014-02-18 18:30:37,Not Gravitational Wave
15861.0,GRB 140215A: RAPTOR Observations During Gamma-Ray Emitting Interval,2014-02-19 15:35:54,Not Gravitational Wave
15862.0,GRB 140213A: Continued Skynet R-COP/PROMPT Observations of the Optical Afterglow,2014-02-19 16:39:45,Not Gravitational Wave
15863.0,Swift follow-up of an Integral weak transient,2014-02-20 11:48:31,Gravitational Wave Counterpart
15864.0,IPN Triangulation of extremely bright long GRB 140219A,2014-02-20 13:42:33,Not Gravitational Wave
15865.0,GRB 140219A Tiled Swift observations,2014-02-20 15:16:24,Not Gravitational Wave
15866.0,GRB 140219A: Fermi GBM Detection,2014-02-20 19:08:45,Not Gravitational Wave
15867.0,GRB 140219A: Fermi-LAT detection of a burst,2014-02-20 20:47:28,Not Gravitational Wave
15868.0,GRB 140221A: MAXI/GSC detection,2014-02-21 08:56:11,Not Gravitational Wave
15869.0,GRB 140221A Tiled Swift observations,2014-02-21 10:16:24,Not Gravitational Wave
15870.0,Konus-Wind observation of exceptionally bright GRB 140219A,2014-02-21 11:42:29,Not Gravitational Wave
15871.0,GRB 140219A: MASTER before and after GRB observational arguments of the exceptionally Dark GRB,2014-02-21 15:42:34,Not Gravitational Wave
15872.0,GRB 140219A: results from Swift XRT and UVOT tiled observations,2014-02-21 17:19:26,Not Gravitational Wave
15873.0,GRB 140219A: Xuyi and Nanshan upper limits,2014-02-21 17:51:56,Not Gravitational Wave
15874.0,GRB 140221A: Results from Swift XRT tiled observations,2014-02-21 20:49:23,Not Gravitational Wave
15875.0,GRB 140219A: XRT afterglow candidate,2014-02-22 18:03:46,Not Gravitational Wave
15876.0,GRB 140219A: optical observations of XRT source #5,2014-02-22 19:50:38,Not Gravitational Wave
15877.0,GRB 140102A: TAOS early optical afterglow detection,2014-02-23 01:09:24,Not Gravitational Wave
15878.0,GRB 140219A: iPTF optical observations,2014-02-23 02:36:37,Not Gravitational Wave
15879.0,GRB 140219A: MASTER  optical brightening inside  XRT-5 error box detection,2014-02-23 15:59:55,Not Gravitational Wave
15880.0,GRB 140219A: Retraction of X-ray afterglow,2014-02-24 09:34:59,Not Gravitational Wave
15881.0,GRB 140219A: the confirmation of the brightening  SDSS J102406.41+062937.6 star,2014-02-24 11:11:24,Not Gravitational Wave
15882.0,GRB 140219A: MAXI/GSC detection,2014-02-26 03:08:11,Not Gravitational Wave
15883.0,iPTF14yb: iPTF Discovery of an Optical Afterglow-like Transient,2014-02-26 21:40:35,Not Gravitational Wave
15884.0,iPTF14yb: Swift-XRT detection,2014-02-27 09:26:21,Not Gravitational Wave
15885.0,GRB 140219A: Suzaku WAM observation of the prompt emission,2014-02-27 11:42:27,Not Gravitational Wave
15886.0,iPTF14yb: RATIR Optical and NIR Observations of the optical transient,2014-02-27 19:18:21,Not Gravitational Wave
15887.0,PTF14yb: GROND Transient Detection,2014-02-27 22:00:43,Not Gravitational Wave
15888.0,"IPN triangulation of GRB 140226A, a possible GRB counterpart to iPTF14yb",2014-02-28 00:25:44,Not Gravitational Wave
15889.0,Konus-Wind observation of GRB 140226A,2014-02-28 08:16:29,Not Gravitational Wave
15890.0,GRB 140219A: Mondy optical observations of XRT source #5,2014-02-28 14:57:36,Not Gravitational Wave
15891.0,GRB 140226A / iPTF14yb: Swift-XRT confirms a fading X-ray source,2014-02-28 15:11:10,Not Gravitational Wave
15892.0,GRB 140226A/iPTF14yb: RATIR Optical and NIR Observations,2014-02-28 15:47:46,Not Gravitational Wave
15893.0,GRB 140226A/iPTF14yb: Mondy optical observations,2014-02-28 16:22:51,Not Gravitational Wave
15894.0,GRB 140226A/iPTF14yb: Swift/UVOT Observations,2014-02-28 16:39:17,Not Gravitational Wave
15895.0,GRB 140226A/iPTF14yb: 1.23m CAHA observations,2014-03-01 07:09:10,Not Gravitational Wave
15896.0,GRB 140301A: Swift detection of a burst,2014-03-01 15:39:16,Not Gravitational Wave
15897.0,GRB 140301A: Skynet R-COP Observations,2014-03-01 16:30:27,Not Gravitational Wave
15898.0,GRB 140301A: Enhanced Swift-XRT position,2014-03-01 19:26:44,Not Gravitational Wave
15899.0,GRB 140301A: NOT afterglow candidate,2014-03-01 21:03:43,Not Gravitational Wave
15900.0,GRB 140301A: VLT/X-shooter redshift,2014-03-02 06:16:27,Not Gravitational Wave
15901.0,GRB 140302A: Swift detection of a burst,2014-03-02 08:26:25,Not Gravitational Wave
15902.0,GRB 140302A: Prompt enhanced Swift-XRT position,2014-03-02 08:38:49,Not Gravitational Wave
15903.0,GRB 140302A: GROND afterglow candidate,2014-03-02 11:33:18,Not Gravitational Wave
15904.0,GRB 140301A: GROND Detection of the Optical/NIR Afterglow,2014-03-02 11:43:10,Not Gravitational Wave
15905.0,GRB 140301A: Swift-XRT refined Analysis,2014-03-02 12:03:17,Not Gravitational Wave
15906.0,GRB 140301A: Swift-BAT refined analysis,2014-03-02 14:35:47,Not Gravitational Wave
15907.0,GRB 140302A: Enhanced Swift-XRT position,2014-03-02 19:36:02,Not Gravitational Wave
15908.0,GRB 140302A: Swift-BAT refined analysis,2014-03-02 20:27:28,Not Gravitational Wave
15909.0,GRB 140302A: Swift-XRT refined Analysis,2014-03-02 20:30:15,Not Gravitational Wave
15910.0,GRB140302A: Fermi GBM detection,2014-03-02 21:04:59,Not Gravitational Wave
15911.0,GRB 140302A: MITSuME Okayama upper limits,2014-03-03 01:15:14,Not Gravitational Wave
15912.0,GRB 140302A: Swift/UVOT Upper Limits,2014-03-03 16:24:29,Not Gravitational Wave
15913.0,GRB 140301A: Swift/UVOT Upper Limits,2014-03-04 04:27:15,Not Gravitational Wave
15914.0,GRB 140304A: MASTER OT detecton,2014-03-04 13:33:36,Not Gravitational Wave
15915.0,GRB 140304A: Swift detection of a burst,2014-03-04 13:57:15,Not Gravitational Wave
15916.0,GRB 140304A: Afterglow decay from Nanshan observations,2014-03-04 14:26:19,Not Gravitational Wave
15917.0,GRB 140304A: Mondy optical observations,2014-03-04 15:02:59,Not Gravitational Wave
15918.0,GRB 140304A:  Khureltogot optical observations,2014-03-04 15:17:16,Not Gravitational Wave
15919.0,iPTF14yb: JVLA and CARMA observations,2014-03-04 21:28:11,Not Gravitational Wave
15920.0,GRB 140304A: Swift/UVOT Upper Limits,2014-03-04 21:39:55,Not Gravitational Wave
15921.0,GRB 140304A: NOT observations and redshift estimate,2014-03-04 21:44:36,Not Gravitational Wave
15922.0,GRB 140304A: 10.4m GTC redshift z = 5.39,2014-03-04 22:01:48,Not Gravitational Wave
15923.0,GRB 140304A: Fermi GBM detection,2014-03-04 22:27:39,Not Gravitational Wave
15924.0,GRB 140304A: Redshift from the NOT,2014-03-05 00:41:12,Not Gravitational Wave
15925.0,GRB 140304A: Enhanced Swift-XRT position,2014-03-05 00:43:34,Not Gravitational Wave
15926.0,GRB 140304A: Swift-XRT refined Analysis,2014-03-05 02:57:04,Not Gravitational Wave
15927.0,GRB 140304A: Swift-BAT refined analysis,2014-03-05 04:14:02,Not Gravitational Wave
15928.0,GRB 140304A: RATIR g-band Dropout,2014-03-05 04:59:08,Not Gravitational Wave
15929.0,GRB 140305A: Swift detection of a burst,2014-03-05 15:07:40,Not Gravitational Wave
15930.0,GRB 140304A: VLA Detection,2014-03-05 17:10:53,Not Gravitational Wave
15931.0,GRB 140304A: CARMA 3mm detection,2014-03-05 17:28:20,Not Gravitational Wave
15932.0,GRB 140304A: MASTER OT light curve,2014-03-05 18:41:37,Not Gravitational Wave
15933.0,Trigger 590503: Swift-BAT triggered on noise,2014-03-05 23:38:37,Not Gravitational Wave
15934.0,GRB 140305A: Swift-BAT refined analysis,2014-03-05 23:43:35,Not Gravitational Wave
15935.0,GRB 140306A: Fermi GBM detection,2014-03-06 11:44:43,Not Gravitational Wave
15936.0,GRB 140304A: 10.4m GTC refined redshift z = 5.283,2014-03-06 16:12:38,Not Gravitational Wave
15937.0,GRB 140304A: Continued RATIR Optical and NIR Observations,2014-03-06 16:57:05,Not Gravitational Wave
15938.0,IPN Triangulation of GRB 140306A,2014-03-07 10:36:13,Not Gravitational Wave
15939.0,Konus-Wind observation of GRB 140306A,2014-03-07 12:17:50,Not Gravitational Wave
15940.0,GRB 140306A: Suzaku WAM observation of the prompt emission,2014-03-09 07:28:58,Not Gravitational Wave
15941.0,IPN Triangulation of GRB 140308A,2014-03-09 12:10:25,Not Gravitational Wave
15942.0,GRB 140304A: Suzaku WAM observation of the prompt emission,2014-03-10 07:14:31,Not Gravitational Wave
15943.0,Konus-Wind observation of GRB 140308A,2014-03-10 20:15:26,Not Gravitational Wave
15944.0,GRB 140311A: Swift detection of a probable burst,2014-03-11 21:20:47,Not Gravitational Wave
15945.0,GRB 140311B: Swift detection of a burst,2014-03-11 21:36:02,Not Gravitational Wave
15946.0,GRB 140311A: MASTER early optical observations,2014-03-11 21:53:51,Not Gravitational Wave
15947.0,GRB 140311A: Nanshan OT detection,2014-03-11 21:56:00,Not Gravitational Wave
15948.0,GRB 140311B: MASTER early optical observations,2014-03-11 22:02:51,Not Gravitational Wave
15949.0,GRB 140311B: Nanshan afterglow detection,2014-03-11 22:52:01,Not Gravitational Wave
15950.0,GRB 140311B: Swift-XRT observations,2014-03-11 23:07:34,Not Gravitational Wave
15951.0,GRB140311B: Swift/XRT position,2014-03-11 23:08:55,Not Gravitational Wave
15952.0,GRB 140311A: Zadko observatory - Gingin optical observations,2014-03-12 00:10:54,Not Gravitational Wave
15953.0,GRB 140311A: NOT observations of the optical afterglow,2014-03-12 00:36:08,Not Gravitational Wave
